object_id,geography_type,city,state,county,country,region,subregion,locale,locus,excavation,river
577170,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Neferu or Khety (TT 319/311, MMA 31/508)']",[],"['MMA excavations, 1923–24']",[]
577171,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Neferu or Khety (TT 319/311, MMA 31/508)']",[],"['MMA excavations, 1923–24']",[]
577172,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Neferu or Khety (TT 319/311, MMA 31/508)']",[],"['MMA excavations, 1923–24']",[]
577173,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Neferu or Khety (TT 319/311, MMA 31/508)']",[],"['MMA excavations, 1923–24']",[]
577174,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Neferu or Khety (TT 319/311, MMA 31/508)']",[],"['MMA excavations, 1923–24']",[]
577175,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Khety (TT 311, MMA 508)']",[],"['MMA excavations, 1922–23/1926–27']",[]
577176,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Khety (TT 311, MMA 508)']",[],"['MMA excavations, 1922–23/1926–27']",[]
577177,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Khety (TT 311, MMA 508)']",[],"['MMA excavations, 1922–23/1926–27']",[]
577178,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Khety (TT 311, MMA 508)']",[],"['MMA excavations, 1922–23/1926–27']",[]
577208,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577209,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577210,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577211,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577212,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577213,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577214,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577215,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577216,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577217,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577218,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577219,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577220,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577234,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Tomb of Henettawy F (MMA 59)'],[],"['MMA excavations, 1923–24']",[]
577235,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Tomb of Henettawy F (MMA 59)'],[],"['MMA excavations, 1923–24']",[]
577236,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Tomb of Henettawy F (MMA 59)'],[],"['MMA excavations, 1923–24']",[]
577250,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Tomb of Henettawy F (MMA 59)'],[],"['MMA excavations, 1923–24']",[]
577251,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Tomb of Henettawy F (MMA 59)'],[],"['MMA excavations, 1923–24']",[]
577252,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Tomb of Henettawy F (MMA 59)'],[],"['MMA excavations, 1923–24']",[]
577259,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Temple of Hatshepsut'],"['Foundation Deposit 7, 8, 9 (G, H, I)']","['MMA excavations, 1926–27']",[]
577267,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577268,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577269,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577270,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577271,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577272,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577273,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577274,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577275,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577276,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577277,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577278,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577279,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577280,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577281,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577282,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577283,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577284,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577285,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577286,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577287,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577288,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577289,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577290,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",[],[],[],[],[]
577298,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Southern Asasif'],"['Tomb of Meketre (TT 280, MMA 1101)']",[],"['MMA excavations, 1920']",[]
577367,['From'],[],[],[],['Egypt'],['Memphite Region'],['Saqqara'],['North of the Djoser pyramid complex'],['Mariette D3'],"['Egyptian Antiquities Service/Quibell excavations, 1907–08']",[]
577368,['From'],[],[],[],['Egypt'],['Memphite Region'],['Saqqara'],['North of the Djoser pyramid complex'],['Mariette D3'],"['Egyptian Antiquities Service/Quibell excavations, 1907–08']",[]
577369,['From'],[],[],[],['Egypt'],['Memphite Region'],['Saqqara'],['North of the Djoser pyramid complex'],['Mariette D3'],"['Egyptian Antiquities Service/Quibell excavations, 1907–08']",[]
577370,['From'],[],[],[],['Egypt'],['Memphite Region'],['Saqqara'],['North of the Djoser pyramid complex'],['Mariette D3'],"['Egyptian Antiquities Service/Quibell excavations, 1907–08']",[]
577371,['From'],[],[],[],['Egypt'],['Memphite Region'],['Saqqara'],['North of the Djoser pyramid complex'],['Mariette D3'],"['Egyptian Antiquities Service/Quibell excavations, 1907–08']",[]
577372,['From'],[],[],[],['Egypt'],['Memphite Region'],['Saqqara'],['North of the Djoser pyramid complex'],['Mariette D3'],"['Egyptian Antiquities Service/Quibell excavations, 1907–08']",[]
577373,['From'],[],[],[],['Egypt'],['Memphite Region'],['Saqqara'],['North of the Djoser pyramid complex'],['Mariette D3'],"['Egyptian Antiquities Service/Quibell excavations, 1907–08']",[]
577416,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Djedmutesankh (Ch5)'],"['MMA excavations, 1923–24']",[]
577417,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Djedmutesankh (Ch5)'],"['MMA excavations, 1923–24']",[]
577418,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Djedmutesankh (Ch5)'],"['MMA excavations, 1923–24']",[]
577419,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Henettawy daughter of Isetemheb (Ch4)'],"['MMA excavations, 1923–24']",[]
577420,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Henettawy daughter of Isetemheb (Ch4)'],"['MMA excavations, 1923–24']",[]
577421,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Henettawy daughter of Isetemheb (Ch4)'],"['MMA excavations, 1923–24']",[]
577422,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Nesitaset (Ch1)'],"['MMA excavations, 1923–24']",[]
577423,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Nesitaset (Ch1)'],"['MMA excavations, 1923–24']",[]
577424,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Nesitaset (Ch1)'],"['MMA excavations, 1923–24']",[]
577425,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Pit']",['Burial of an anonymous female (P1)'],"['MMA excavations, 1923–24']",[]
577426,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Pit']",['Burial of an anonymous female (P1)'],"['MMA excavations, 1923–24']",[]
577427,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Pit']",['Burial of an anonymous female (P1)'],"['MMA excavations, 1923–24']",[]
577428,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Pit']",['Burial of Tiye (P3)'],"['MMA excavations, 1923–24']",[]
577429,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Pit']",['Burial of Tiye (P3)'],"['MMA excavations, 1923–24']",[]
577430,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Pit']",['Burial of Tiye (P3)'],"['MMA excavations, 1923–24']",[]
577445,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Tomb MMA 60'],['Pit (possibly from outer coffin of Tabakmut)'],"['MMA excavations, 1923–24']",[]
577511,['From'],[],[],[],['Egypt'],['Middle Egypt'],['Amarna (Akhetaten)'],[],[],[],[]
577534,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Tomb of Henettawy F (MMA 59)'],[],"['MMA excavations, 1923–24']",[]
577535,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Tomb of Henettawy F (MMA 59)'],[],"['MMA excavations, 1923–24']",[]
577545,['From'],[],[],[],['Egypt'],['Northern Upper Egypt'],['Mahasna'],[],['Tomb H 85'],['EEF excavations 1908–1909'],[]
577572,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Sheikh Abd el-Qurna'],"['Tomb of Senenmut (TT 71), below']",['deposit of hunting weapons'],"['MMA excavations, 1935–36']",[]
577573,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Sheikh Abd el-Qurna'],"['Tomb of Senenmut (TT 71), below']",['deposit of hunting weapons'],"['MMA excavations, 1935–36']",[]
577574,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Sheikh Abd el-Qurna'],"['Tomb of Senenmut (TT 71), below']",['deposit of hunting weapons'],"['MMA excavations, 1935–36']",[]
577575,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Sheikh Abd el-Qurna'],"['Tomb of Senenmut (TT 71), below']",['deposit of hunting weapons'],"['MMA excavations, 1935–36']",[]
577767,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577769,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
577944,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
578666,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],[],[],['Egypt Exploration Fund excavations'],[]
581221,['Country of Origin'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],[],[],"['MMA excavations, 1906–11']",[]
581592,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Tomb MMA 511'],[],"['MMA excavations, 1922–23']",[]
585542,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],['Temple of Hatshepsut'],"['Foundation Deposit 7, 8, 9 (G, H, I)']","['MMA excavations, 1926–27']",[]
585626,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Khokha'],['near the Tomb of Dedi (TT 200)'],[],"['MMA excavations, 1913']",[]
586998,['From'],[],[],[],['Nubia (Sudan)'],['Lower Nubia'],['Faras'],['Cemetery 1'],['Grave 1177'],['University of Oxford Excavations in Nubia 1911–1912'],[]
587025,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Nesitaset (Ch1)'],"['MMA excavations, 1923–24']",[]
587026,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Nesitaset (Ch1)'],"['MMA excavations, 1923–24']",[]
587027,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Nesitaset (Ch1)'],"['MMA excavations, 1923–24']",[]
587034,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Meritamun (TT 358, MMA 65)']","['first corridor, burial of Nauny']","['MMA excavations, 1928–29']",[]
587035,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Meritamun (TT 358, MMA 65)']","['first corridor, burial of Nauny']","['MMA excavations, 1928–29']",[]
587036,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Meritamun (TT 358, MMA 65)']","['first corridor, burial of Nauny']","['MMA excavations, 1928–29']",[]
587037,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Meritamun (TT 358, MMA 65)']","['first corridor, burial of Nauny']","['MMA excavations, 1928–29']",[]
587038,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Meritamun (TT 358, MMA 65)']","['first corridor, burial of Nauny']","['MMA excavations, 1928–29']",[]
587039,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Meritamun (TT 358, MMA 65)']","['first corridor, burial of Nauny']","['MMA excavations, 1928–29']",[]
587040,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Meritamun (TT 358, MMA 65)']","['first corridor, burial of Nauny']","['MMA excavations, 1928–29']",[]
587044,['From'],[],[],[],['Egypt'],['Northern Upper Egypt'],['Abydos'],['Cemetery V'],['Tomb V21'],"['Egypt Exploration Fund excavations, 1904']",[]
587457,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Neferu (TT 319, MMA 31)']",[],"['MMA excavations, 1923–25']",[]
587507,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Asasif'],['East of Pabasa'],"['Burial B44, inside coffin']","['MMA excavations, 1918–19']",[]
587532,"['From', 'Probably from']",[],"['', '']",[],['Egypt'],"['Upper Egypt, Thebes']",['Karnak'],[],[],[],[]
587553,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Pit']",['Burial of Tiye (P3)'],"['MMA excavations, 1923–24']",[]
587554,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Pit']",['Burial of Tiye (P3)'],"['MMA excavations, 1923–24']",[]
587555,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Pit']",['Burial of Tiye (P3)'],"['MMA excavations, 1923–24']",[]
587556,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Pit']",['Burial of Tiye (P3)'],"['MMA excavations, 1923–24']",[]
587557,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']","['Deir el-Bahri, Cemetery 600']",['MMA Tomb 601'],[],"['MMA excavations, 1918–19']",[]
587558,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']","['Deir el-Bahri, Cemetery 600']",['MMA Tomb 601'],[],"['MMA excavations, 1918–19']",[]
587559,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']","['Deir el-Bahri, Cemetery 600']",['MMA Tomb 601'],[],"['MMA excavations, 1918–19']",[]
587560,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']","['Deir el-Bahri, Cemetery 600']",['MMA Tomb 601'],[],"['MMA excavations, 1918–19']",[]
587562,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Nesitaset (Ch1)'],"['MMA excavations, 1923–24']",[]
587563,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Nesitaset (Ch1)'],"['MMA excavations, 1923–24']",[]
587564,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Nesitaset (Ch1)'],"['MMA excavations, 1923–24']",[]
587565,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Djedmutesankh (Ch5)'],"['MMA excavations, 1923–24']",[]
587566,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Djedmutesankh (Ch5)'],"['MMA excavations, 1923–24']",[]
587567,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Asasif'],"['Tomb of Neferkhawet (MMA 729), east chamber']","['Burial of Amenemhat (V), inside coffin, by head']","['MMA excavations, 1934–35']",[]
587568,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Valley of the Kings'],['Embalming Cache of Tutankhamun (KV 54)'],[],"['Davis/Ayrton excavations, 1907–08']",[]
587570,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb MMA 60, Chamber']",['Burial of Nesitaset (Ch1)'],"['MMA excavations, 1923–24']",[]
587589,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Temple of Hatshepsut, forecourt']","['Foundation Deposit 4 (D), inside 25.3.95a']","['MMA excavations, 1923–24']",[]
587591,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
587595,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
587598,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
587609,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587618,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587619,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587620,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587621,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587622,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587623,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587624,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587625,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587626,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587627,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587628,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587629,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587630,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587631,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587632,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587633,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587634,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587635,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587636,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587637,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587638,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587639,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587640,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587641,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587642,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587643,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587644,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587645,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587646,['From'],[],[],[],['Egypt'],['Memphite Region'],['Lisht North'],"['Cemetery south of pyramid, House A1']","['so-called ""faience factory""']","['MMA excavations, 1920–22']",[]
587738,['Original from'],[],[],[],['Egypt'],['Memphite Region'],['Saqqara'],['Tomb of Perneb'],[],[],[]
587739,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
587758,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
587759,['From'],[],[],[],['Egypt'],['Western Delta'],['Sakhebu'],[],[],[],[]
587760,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
587761,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
587762,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Valley of the Kings'],['Embalming Cache of Tutankhamun (KV 54)'],[],"['Davis/Ayrton excavations, 1907–08']",[]
587763,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Valley of the Kings'],['Embalming Cache of Tutankhamun (KV 54)'],[],"['Davis/Ayrton excavations, 1907–08']",[]
587764,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Valley of the Kings'],['Embalming Cache of Tutankhamun (KV 54)'],[],"['Davis/Ayrton excavations, 1907–08']",[]
587882,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],[],[],['Egypt Exploration Fund excavations'],[]
587918,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
587920,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
587936,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
590335,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Nespekashuty (TT 312, MMA 509)']",[],"['MMA excavations, 1922–23']",[]
590336,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Nespekashuty (TT 312, MMA 509)']",[],"['MMA excavations, 1922–23']",[]
590337,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Nespekashuty (TT 312, MMA 509)']",[],"['MMA excavations, 1922–23']",[]
590338,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Nespekashuty (TT 312, MMA 509)']",[],"['MMA excavations, 1922–23']",[]
590339,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Nespekashuty (TT 312, MMA 509)']",[],"['MMA excavations, 1922–23']",[]
590340,['From'],[],[],[],['Egypt'],"['Upper Egypt, Thebes']",['Deir el-Bahri'],"['Tomb of Nespekashuty (TT 312, MMA 509)']",[],"['MMA excavations, 1922–23']",[]
